,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
519,519,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21180,5085,False
520,520,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13481,3497,False
521,521,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11861,2853,False
522,522,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,19131,4834,False
523,523,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9163,2162,False
524,524,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13296,3602,False
525,525,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8914,2116,False
526,526,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12357,2964,False
527,527,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7160,1720,False
528,528,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10028,2397,False
529,529,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10238,2454,False
530,530,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10258,2447,False
531,531,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10623,2655,False
532,532,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8827,2256,False
533,533,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,24680,6457,False
534,534,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9954,2435,False
535,535,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14966,3737,False
536,536,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10316,2473,False
537,537,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,25038,6257,False
538,538,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8288,1910,False
539,539,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8671,2167,False
540,540,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13398,3247,False
541,541,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10457,2498,False
542,542,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14034,3363,False
543,543,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13514,3382,False
544,544,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,68588,19326,False
545,545,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10444,2536,False
546,546,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12580,3164,False
547,547,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9307,2236,False
548,548,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12177,2980,False
549,549,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10140,2381,False
550,550,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10770,2527,False
551,551,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17777,4237,False
552,552,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7993,1958,False
553,553,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8179,1955,False
554,554,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10060,2503,False
555,555,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18906,4803,False
556,556,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,25396,6399,False
557,557,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14341,3542,False
558,558,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8357,1992,False
559,559,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7147,1694,False
560,560,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12149,2893,False
561,561,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17151,4422,False
562,562,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11663,2821,False
563,563,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21928,5377,False
564,564,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8432,1971,False
565,565,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10264,2404,False
566,566,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12467,3146,False
567,567,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,19481,4783,False
568,568,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10940,2574,False
569,569,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13045,3298,False
570,570,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10979,2595,False
571,571,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10469,2507,False
572,572,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10768,2490,False
573,573,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7256,1713,False
574,574,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13205,3264,False
575,575,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21183,5162,False
576,576,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7137,1736,False
577,577,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9552,2350,False
578,578,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14205,3574,False
579,579,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7100,1705,False
580,580,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15655,3960,False
581,581,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12976,3180,False
582,582,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11791,2988,False
583,583,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10834,2632,False
584,584,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8912,2139,False
585,585,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9501,2357,False
586,586,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12294,3038,False
587,587,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12468,3090,False
588,588,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11700,3028,False
589,589,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8684,2117,False
590,590,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12272,3110,False
591,591,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8387,2010,False
592,592,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9677,2332,False
593,593,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11037,2719,False
594,594,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,25264,6550,False
595,595,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11354,2851,False
596,596,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23133,5719,False
597,597,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12968,3480,False
598,598,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29868,7236,False
599,599,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6798,1701,False
600,600,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17086,3969,False
601,601,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10673,2485,False
602,602,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15123,3705,False
603,603,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6036,1459,False
604,604,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13995,3561,False
605,605,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11256,2855,False
606,606,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7515,1811,False
607,607,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,43114,12017,False
608,608,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8011,1863,False
609,609,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,37468,9336,False
610,610,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11795,2859,False
611,611,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,34586,8531,False
612,612,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15087,3631,False
613,613,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17469,4551,False
614,614,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,48230,12668,False
615,615,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,27480,6574,False
616,616,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,16761,4036,False
617,617,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,28986,7026,False
618,618,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7910,2107,False
619,619,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10537,2633,False
620,620,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,16229,4082,False
621,621,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,44702,11911,False
622,622,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10671,2538,False
623,623,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14961,3749,False
624,624,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,34032,8318,False
625,625,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,45866,10477,False
626,626,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,20831,5226,False
627,627,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,32542,7865,False
628,628,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17030,4222,False
629,629,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10895,2589,False
630,630,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6616,1663,False
631,631,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12132,2945,False
632,632,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10024,2362,False
633,633,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6661,1603,False
634,634,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7956,1970,False
635,635,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9605,2497,False
636,636,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10485,2491,False
637,637,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7431,1778,False
638,638,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,28205,7299,False
639,639,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,16200,4148,False
640,640,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13114,3300,False
641,641,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21410,5259,False
642,642,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11901,3047,False
643,643,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18980,4585,False
644,644,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7694,1881,False
645,645,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23176,5581,False
646,646,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13777,3367,False
647,647,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11318,2808,False
648,648,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,30659,7708,False
649,649,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13702,3422,False
650,650,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,36785,10955,False
651,651,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,36562,8910,False
652,652,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14867,3510,False
653,653,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,16323,3934,False
654,654,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10362,2645,False
655,655,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29686,6958,False
656,656,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11717,2840,False
657,657,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,36654,9399,False
658,658,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15243,3529,False
659,659,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29162,6900,False
660,660,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13233,3316,False
661,661,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6682,1649,False
662,662,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,32049,7527,False
663,663,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,30417,7065,False
664,664,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15429,4137,False
665,665,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,42559,10171,False
666,666,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,34864,8353,False
667,667,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,28996,7280,False
668,668,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,33058,8479,False
669,669,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,31196,7459,False
670,670,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9080,2175,False
671,671,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6679,1591,False
672,672,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12023,3108,False
673,673,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13572,3192,False
674,674,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,33521,8837,False
675,675,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7716,1799,False
676,676,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8173,2017,False
677,677,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14443,3468,False
678,678,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6111,1508,False
679,679,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,28087,6725,False
680,680,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10272,2423,False
681,681,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9723,2320,False
682,682,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,22981,5640,False
683,683,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6069,1469,False
684,684,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14427,3749,False
685,685,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,22899,5665,False
686,686,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,19223,4881,False
687,687,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23984,5912,False
688,688,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11215,2687,False
689,689,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12834,3109,False
690,690,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29268,7357,False
691,691,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10152,2391,False
692,692,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10068,2458,False
693,693,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,26539,7563,False
694,694,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12574,3081,False
695,695,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,58946,14259,False
696,696,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13424,3406,False
697,697,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,12209,3054,False
698,698,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15028,3709,False
699,699,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29575,7647,False
700,700,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7170,1701,False
701,701,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23684,6202,False
702,702,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,30411,7012,False
703,703,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9378,2223,False
704,704,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21863,5471,False
705,705,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,20986,5024,False
706,706,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,31081,7210,False
707,707,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18151,4719,False
708,708,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15432,3679,False
709,709,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10094,2629,False
710,710,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14107,3571,False
711,711,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,10856,2719,False
712,712,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18766,4738,False
713,713,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9815,2309,False
714,714,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13358,3266,False
715,715,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13925,3444,False
716,716,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,33391,7610,False
717,717,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,47209,11056,False
718,718,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,29084,6994,False
719,719,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21668,5067,False
720,720,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17119,4271,False
721,721,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,34983,8188,False
722,722,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15822,4299,False
723,723,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8808,2106,False
724,724,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,16362,3999,False
725,725,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9882,2327,False
726,726,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23028,6043,False
727,727,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8771,2135,False
728,728,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,45481,11479,False
729,729,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23500,5991,False
730,730,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9157,2165,False
731,731,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,34074,8368,False
732,732,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,30789,8451,False
733,733,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,19339,4913,False
734,734,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,41958,10565,False
735,735,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,28723,7322,False
736,736,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15770,3942,False
737,737,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,43727,10678,False
738,738,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9162,2396,False
739,739,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18644,4831,False
740,740,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7008,1667,False
741,741,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,36884,8873,False
742,742,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23417,5775,False
743,743,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15796,3952,False
744,744,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,20346,4681,False
745,745,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,36802,8882,False
746,746,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,40772,9993,False
747,747,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17485,4486,False
748,748,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23926,5819,False
749,749,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,23464,5780,False
750,750,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8586,2138,False
751,751,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13400,3381,False
752,752,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11449,2733,False
753,753,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21575,5610,False
754,754,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13307,3249,False
755,755,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,26679,6695,False
756,756,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15732,3806,False
757,757,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,31515,8225,False
758,758,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13555,3187,False
759,759,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18480,4613,False
760,760,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,14223,3394,False
761,761,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,39219,9977,False
762,762,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,17195,4252,False
763,763,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8735,2076,False
764,764,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13298,3201,False
765,765,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,20305,5217,False
766,766,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,31202,8062,False
767,767,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15466,3804,False
768,768,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8716,2054,False
769,769,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13231,3301,False
770,770,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13181,3311,False
771,771,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,7010,1668,False
772,772,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,18876,4506,False
773,773,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,49834,14298,False
774,774,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,15481,3640,False
775,775,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21822,5165,False
776,776,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,21152,4962,False
777,777,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,8759,2275,False
778,778,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,6647,1571,False
779,779,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,9481,2260,False
780,780,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,13892,3329,False
781,781,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-coder,11263,2828,False
